
nm	Data	
653.2	99.44	
653.4	98.64	
653.6	97.82	
653.8	97.11	
654.0	96.39	
654.2	95.69	
654.4	94.97	
654.6	94.16	
654.8	93.34	
655.0	92.55	
655.2	91.71	
655.4	90.92	
655.6	90.12	
655.8	89.26	
656.0	88.48	
656.2	87.69	
656.4	86.98	
656.6	86.35	
656.8	85.76	
657.0	85.11	
657.2	84.51	
657.4	83.87	
657.6	83.23	
657.8	82.60	
658.0	81.93	
658.2	81.21	
658.4	80.52	
658.6	79.78	
658.8	79.00	
659.0	78.33	
659.2	77.68	
659.4	77.04	
659.6	76.43	
659.8	75.78	
660.0	75.09	
660.2	74.44	
660.4	73.83	
660.6	73.24	
660.8	72.66	
661.0	72.10	
661.2	71.55	
661.4	70.96	
661.6	70.39	
661.8	69.88	
662.0	69.31	
662.2	68.74	
662.4	68.17	
662.6	67.56	
662.8	67.01	
663.0	66.52	
663.2	66.00	
663.4	65.45	
663.6	64.88	
663.8	64.29	
664.0	63.80	
664.2	63.28	
664.4	62.80	
664.6	62.30	
664.8	61.80	
665.0	61.26	
665.2	60.73	
665.4	60.20	
665.6	59.70	
665.8	59.20	
666.0	58.70	
666.2	58.16	
666.4	57.68	
666.6	57.24	
666.8	56.79	
667.0	56.28	
667.2	55.77	
667.4	55.27	
667.6	54.82	
667.8	54.36	
668.0	53.90	
668.2	53.39	
668.4	52.96	
668.6	52.56	
668.8	52.15	
669.0	51.77	
669.2	51.34	
669.4	50.90	
669.6	50.46	
669.8	49.99	
670.0	49.52	
670.2	49.13	
670.4	48.75	
670.6	48.42	
670.8	48.05	
671.0	47.63	
671.2	47.19	
671.4	46.76	
671.6	46.35	
671.8	45.99	
672.0	45.62	
672.2	45.23	
672.4	44.89	
672.6	44.54	
672.8	44.21	
673.0	43.84	
673.2	43.46	
673.4	43.06	
673.6	42.70	
673.8	42.35	
674.0	42.03	
674.2	41.71	
674.4	41.35	
674.6	41.00	
674.8	40.65	
675.0	40.30	
675.2	39.98	
675.4	39.68	
675.6	39.33	
675.8	39.02	
676.0	38.65	
676.2	38.25	
676.4	37.89	
676.6	37.52	
676.8	37.15	
677.0	36.85	
677.2	36.55	
677.4	36.32	
677.6	36.09	
677.8	35.86	
678.0	35.55	
678.2	35.19	
678.4	34.86	
678.6	34.58	
678.8	34.29	
679.0	34.03	
679.2	33.74	
679.4	33.40	
679.6	33.11	
679.8	32.82	
680.0	32.58	
680.2	32.36	
680.4	32.12	
680.6	31.82	
680.8	31.54	
681.0	31.28	
681.2	31.11	
681.4	30.97	
681.6	30.83	
681.8	30.57	
682.0	30.29	
682.2	30.01	
682.4	29.74	
682.6	29.44	
682.8	29.19	
683.0	28.95	
683.2	28.75	
683.4	28.56	
683.6	28.35	
683.8	28.07	
684.0	27.86	
684.2	27.69	
684.4	27.55	
684.6	27.40	
684.8	27.27	
685.0	27.11	
685.2	26.91	
685.4	26.68	
685.6	26.42	
685.8	26.18	
686.0	26.01	
686.2	25.88	
686.4	25.73	
686.6	25.56	
686.8	25.33	
687.0	25.09	
687.2	24.91	
687.4	24.74	
687.6	24.59	
687.8	24.42	
688.0	24.22	
688.2	24.03	
688.4	23.85	
688.6	23.68	
688.8	23.51	
689.0	23.36	
689.2	23.23	
689.4	23.09	
689.6	22.95	
689.8	22.81	
690.0	22.65	
690.2	22.51	
690.4	22.33	
690.6	22.14	
690.8	21.95	
691.0	21.75	
691.2	21.52	
691.4	21.31	
691.6	21.12	
691.8	20.95	
692.0	20.80	
692.2	20.69	
692.4	20.55	
692.6	20.43	
692.8	20.30	
693.0	20.14	
693.2	19.95	
693.4	19.77	
693.6	19.60	
693.8	19.46	
694.0	19.31	
694.2	19.17	
694.4	19.02	
694.6	18.92	
694.8	18.81	
695.0	18.70	
695.2	18.58	
695.4	18.44	
695.6	18.27	
695.8	18.15	
696.0	18.00	
696.2	17.88	
696.4	17.78	
696.6	17.68	
696.8	17.59	
697.0	17.54	
697.2	17.45	
697.4	17.37	
697.6	17.29	
697.8	17.13	
698.0	16.97	
698.2	16.84	
698.4	16.75	
698.6	16.71	
698.8	16.67	
699.0	16.58	
699.2	16.49	
699.4	16.41	
699.6	16.34	
699.8	16.25	
700.0	16.13	
		
