
nm	Data	
642.0	143.6	
642.2	142.5	
642.4	141.4	
642.6	140.2	
642.8	139.1	
643.0	138.0	
643.2	136.9	
643.4	135.9	
643.6	134.8	
643.8	133.8	
644.0	132.7	
644.2	131.6	
644.4	130.6	
644.6	129.4	
644.8	128.3	
645.0	127.2	
645.2	126.0	
645.4	124.9	
645.6	123.9	
645.8	122.9	
646.0	122.0	
646.2	121.2	
646.4	120.3	
646.6	119.5	
646.8	118.7	
647.0	117.7	
647.2	116.8	
647.4	115.9	
647.6	115.0	
647.8	114.2	
648.0	113.3	
648.2	112.4	
648.4	111.4	
648.6	110.4	
648.8	109.5	
649.0	108.6	
649.2	107.8	
649.4	106.9	
649.6	105.9	
649.8	105.0	
650.0	104.1	
650.2	103.2	
650.4	102.3	
650.6	101.5	
650.8	100.7	
651.0	99.86	
651.2	99.05	
651.4	98.15	
651.6	97.33	
651.8	96.57	
652.0	95.91	
652.2	95.24	
652.4	94.52	
652.6	93.65	
652.8	92.75	
653.0	91.92	
653.2	91.24	
653.4	90.62	
653.6	89.95	
653.8	89.15	
654.0	88.32	
654.2	87.49	
654.4	86.74	
654.6	86.08	
654.8	85.46	
655.0	84.90	
655.2	84.43	
655.4	83.93	
655.6	83.40	
655.8	82.75	
656.0	82.00	
656.2	81.21	
656.4	80.50	
656.6	79.80	
656.8	79.09	
657.0	78.37	
657.2	77.58	
657.4	76.85	
657.6	76.17	
657.8	75.54	
658.0	74.94	
658.2	74.39	
658.4	73.80	
658.6	73.23	
658.8	72.65	
659.0	72.07	
659.2	71.48	
659.4	70.87	
659.6	70.25	
659.8	69.56	
660.0	68.89	
660.2	68.24	
660.4	67.70	
660.6	67.22	
660.8	66.73	
661.0	66.22	
661.2	65.71	
661.4	65.18	
661.6	64.64	
661.8	64.01	
662.0	63.39	
662.2	62.83	
662.4	62.36	
662.6	61.97	
662.8	61.55	
663.0	61.04	
663.2	60.51	
663.4	59.94	
663.6	59.45	
663.8	58.98	
664.0	58.51	
664.2	58.04	
664.4	57.55	
664.6	57.05	
664.8	56.62	
665.0	56.18	
665.2	55.77	
665.4	55.37	
665.6	54.96	
665.8	54.54	
666.0	54.06	
666.2	53.63	
666.4	53.20	
666.6	52.75	
666.8	52.33	
667.0	51.89	
667.2	51.40	
667.4	50.90	
667.6	50.42	
667.8	49.97	
668.0	49.56	
668.2	49.17	
668.4	48.81	
668.6	48.45	
668.8	48.10	
669.0	47.69	
669.2	47.22	
669.4	46.78	
669.6	46.41	
669.8	46.11	
670.0	45.80	
670.2	45.43	
670.4	45.05	
670.6	44.68	
670.8	44.35	
671.0	44.06	
671.2	43.76	
671.4	43.38	
671.6	43.01	
671.8	42.56	
672.0	42.12	
672.2	41.77	
672.4	41.51	
672.6	41.24	
672.8	40.97	
673.0	40.64	
673.2	40.27	
673.4	39.90	
673.6	39.55	
673.8	39.26	
674.0	39.01	
674.2	38.77	
674.4	38.50	
674.6	38.16	
674.8	37.79	
675.0	37.48	
675.2	37.21	
675.4	36.95	
675.6	36.74	
675.8	36.49	
676.0	36.23	
676.2	35.91	
676.4	35.62	
676.6	35.30	
676.8	34.98	
677.0	34.66	
677.2	34.37	
677.4	34.05	
677.6	33.77	
677.8	33.47	
678.0	33.14	
678.2	32.79	
678.4	32.46	
678.6	32.17	
678.8	31.92	
679.0	31.71	
679.2	31.50	
679.4	31.28	
679.6	31.03	
679.8	30.80	
680.0	30.53	
680.2	30.26	
680.4	29.96	
680.6	29.69	
680.8	29.46	
681.0	29.25	
681.2	29.03	
681.4	28.82	
681.6	28.62	
681.8	28.43	
682.0	28.24	
682.2	28.00	
682.4	27.77	
682.6	27.54	
682.8	27.34	
683.0	27.13	
683.2	26.87	
683.4	26.60	
683.6	26.35	
683.8	26.17	
684.0	26.01	
684.2	25.87	
684.4	25.69	
684.6	25.52	
684.8	25.32	
685.0	25.14	
685.2	24.91	
685.4	24.68	
685.6	24.47	
685.8	24.27	
686.0	24.05	
686.2	23.83	
686.4	23.58	
686.6	23.33	
686.8	23.10	
687.0	22.91	
687.2	22.72	
687.4	22.53	
687.6	22.38	
687.8	22.25	
688.0	22.15	
688.2	22.03	
688.4	21.88	
688.6	21.68	
688.8	21.52	
689.0	21.41	
689.2	21.29	
689.4	21.12	
689.6	20.97	
689.8	20.82	
690.0	20.70	
690.2	20.58	
690.4	20.46	
690.6	20.31	
690.8	20.17	
691.0	20.07	
691.2	19.95	
691.4	19.85	
691.6	19.78	
691.8	19.68	
692.0	19.54	
692.2	19.37	
692.4	19.17	
692.6	19.04	
692.8	18.92	
693.0	18.79	
693.2	18.69	
693.4	18.59	
693.6	18.47	
693.8	18.38	
694.0	18.26	
694.2	18.11	
694.4	17.95	
694.6	17.84	
694.8	17.72	
695.0	17.63	
695.2	17.55	
695.4	17.47	
695.6	17.38	
695.8	17.33	
696.0	17.25	
696.2	17.15	
696.4	17.05	
696.6	16.92	
696.8	16.80	
697.0	16.68	
697.2	16.53	
697.4	16.39	
697.6	16.26	
697.8	16.15	
698.0	16.08	
698.2	16.03	
698.4	15.99	
698.6	15.90	
698.8	15.80	
699.0	15.67	
699.2	15.52	
699.4	15.42	
699.6	15.33	
699.8	15.24	
700.0	15.11	
		
