		
nm	Data	
573.8	1040	
574.0	1036	
574.2	1032	
574.4	1028	
574.6	1023	
574.8	1019	
575.0	1014	
575.2	1009	
575.4	1005	
575.6	999.7	
575.8	994.9	
576.0	990.3	
576.2	985.8	
576.4	981.3	
576.6	976.8	
576.8	972.5	
577.0	968.3	
577.2	964.0	
577.4	959.7	
577.6	955.3	
577.8	950.8	
578.0	946.5	
578.2	942.1	
578.4	937.5	
578.6	933.1	
578.8	928.6	
579.0	924.1	
579.2	919.8	
579.4	915.4	
579.6	911.0	
579.8	906.5	
580.0	902.0	
580.2	897.7	
580.4	893.6	
580.6	889.4	
580.8	884.7	
581.0	879.9	
581.2	875.1	
581.4	870.6	
581.6	866.4	
581.8	862.1	
582.0	857.8	
582.2	853.9	
582.4	849.9	
582.6	846.0	
582.8	841.9	
583.0	837.5	
583.2	833.1	
583.4	828.7	
583.6	824.4	
583.8	820.3	
584.0	816.4	
584.2	812.3	
584.4	808.2	
584.6	804.0	
584.8	799.9	
585.0	795.8	
585.2	791.7	
585.4	787.4	
585.6	783.3	
585.8	778.9	
586.0	774.7	
586.2	770.6	
586.4	766.4	
586.6	762.4	
586.8	758.4	
587.0	754.4	
587.2	750.5	
587.4	746.9	
587.6	743.2	
587.8	739.5	
588.0	735.3	
588.2	731.2	
588.4	727.2	
588.6	723.4	
588.8	719.7	
589.0	716.0	
589.2	712.2	
589.4	708.2	
589.6	704.2	
589.8	700.3	
590.0	696.2	
590.2	692.1	
590.4	687.8	
590.6	683.5	
590.8	679.4	
591.0	675.6	
591.2	671.8	
591.4	668.1	
591.6	664.4	
591.8	660.4	
592.0	656.4	
592.2	652.3	
592.4	648.6	
592.6	645.1	
592.8	641.9	
593.0	638.5	
593.2	635.0	
593.4	631.3	
593.6	627.6	
593.8	623.8	
594.0	620.2	
594.2	616.6	
594.4	613.2	
594.6	609.7	
594.8	606.1	
595.0	602.4	
595.2	598.7	
595.4	595.1	
595.6	591.7	
595.8	588.4	
596.0	585.0	
596.2	581.6	
596.4	578.2	
596.6	574.8	
596.8	571.3	
597.0	567.8	
597.2	564.2	
597.4	560.8	
597.6	557.3	
597.8	554.0	
598.0	550.7	
598.2	547.4	
598.4	544.1	
598.6	540.9	
598.8	537.8	
599.0	534.8	
599.2	532.0	
599.4	529.0	
599.6	525.8	
599.8	522.4	
600.0	519.0	
600.2	516.0	
600.4	512.9	
600.6	509.5	
600.8	506.2	
601.0	502.8	
601.2	499.5	
601.4	496.3	
601.6	493.0	
601.8	489.7	
602.0	486.6	
