		
nm	Data	
614.2	379.9	
614.4	377.5	
614.6	374.9	
614.8	372.3	
615.0	369.6	
615.2	367.1	
615.4	364.4	
615.6	361.9	
615.8	359.1	
616.0	356.3	
616.2	353.7	
616.4	351.3	
616.6	349.0	
616.8	346.7	
617.0	344.2	
617.2	341.7	
617.4	339.3	
617.6	337.2	
617.8	335.1	
618.0	333.0	
618.2	330.8	
618.4	328.4	
618.6	325.8	
618.8	323.4	
619.0	321.0	
619.2	318.6	
619.4	316.3	
619.6	314.1	
619.8	311.8	
620.0	309.7	
620.2	307.5	
620.4	305.4	
620.6	303.1	
620.8	300.9	
621.0	298.8	
621.2	296.8	
621.4	294.7	
621.6	292.5	
621.8	290.2	
622.0	288.0	
622.2	285.9	
622.4	284.0	
622.6	282.0	
622.8	280.0	
623.0	277.9	
623.2	275.8	
623.4	273.6	
623.6	271.5	
623.8	269.6	
624.0	267.6	
624.2	265.7	
624.4	263.8	
624.6	261.9	
624.8	260.1	
625.0	258.4	
625.2	256.5	
625.4	254.4	
625.6	252.3	
625.8	250.2	
626.0	248.3	
626.2	246.5	
626.4	244.6	
626.6	242.7	
626.8	240.9	
627.0	239.1	
627.2	237.5	
627.4	235.6	
627.6	233.7	
627.8	231.8	
628.0	229.9	
628.2	228.0	
628.4	226.2	
628.6	224.3	
628.8	222.7	
629.0	221.1	
629.2	219.4	
629.4	217.8	
629.6	216.1	
629.8	214.4	
630.0	212.7	
630.2	211.0	
630.4	209.3	
630.6	207.8	
630.8	206.5	
631.0	205.0	
631.2	203.5	
631.4	201.9	
631.6	200.3	
631.8	198.7	
632.0	197.0	
632.2	195.4	
632.4	193.8	
632.6	192.5	
632.8	191.1	
633.0	189.6	
633.2	188.1	
633.4	186.7	
633.6	185.5	
633.8	184.4	
634.0	183.2	
634.2	182.0	
634.4	180.8	
634.6	179.6	
634.8	178.3	
635.0	177.0	
635.2	175.8	
635.4	174.5	
635.6	173.3	
635.8	172.0	
636.0	170.7	
636.2	169.5	
636.4	168.3	
636.6	167.0	
636.8	165.8	
637.0	164.6	
637.2	163.2	
637.4	161.9	
637.6	160.6	
637.8	159.3	
638.0	158.1	
638.2	156.8	
638.4	155.6	
638.6	154.4	
638.8	153.2	
639.0	151.9	
639.2	150.7	
639.4	149.5	
639.6	148.3	
639.8	147.1	
640.0	145.9	
640.2	144.7	
640.4	143.6	
640.6	142.7	
640.8	141.8	
641.0	140.7	
641.2	139.5	
641.4	138.3	
641.6	136.9	
641.8	135.6	
642.0	134.3	
642.2	133.1	
642.4	132.0	
642.6	131.1	
642.8	130.0	
643.0	129.0	
643.2	128.0	
643.4	126.9	
643.6	125.9	
643.8	125.0	
644.0	123.9	
644.2	122.9	
644.4	121.9	
644.6	121.0	
644.8	120.2	
645.0	119.3	
645.2	118.4	
645.4	117.5	
645.6	116.4	
645.8	115.5	
646.0	114.5	
646.2	113.7	
646.4	112.9	
646.6	111.9	
646.8	111.0	
647.0	110.1	
647.2	109.1	
647.4	108.3	
647.6	107.3	
647.8	106.3	
648.0	105.3	
648.2	104.4	
648.4	103.5	
648.6	102.8	
648.8	102.1	
649.0	101.4	
649.2	100.8	
649.4	100.2	
649.6	99.40	
649.8	98.58	
650.0	97.78	
650.2	96.92	
650.4	96.15	
650.6	95.41	
650.8	94.59	
651.0	93.83	
651.2	93.18	
651.4	92.52	
651.6	91.73	
651.8	90.90	
652.0	90.03	
652.2	89.19	
652.4	88.49	
652.6	87.82	
652.8	87.11	
653.0	86.43	
653.2	85.74	
653.4	85.08	
653.6	84.41	
653.8	83.70	
654.0	83.03	
654.2	82.38	
654.4	81.74	
654.6	81.15	
654.8	80.45	
655.0	79.76	
655.2	79.10	
655.4	78.39	
655.6	77.64	
655.8	76.93	
656.0	76.27	
656.2	75.64	
656.4	75.02	
656.6	74.32	
656.8	73.66	
657.0	73.04	
657.2	72.51	
657.4	71.90	
657.6	71.30	
657.8	70.71	
658.0	70.15	
658.2	69.57	
658.4	68.95	
658.6	68.29	
658.8	67.65	
659.0	67.06	
659.2	66.49	
659.4	65.93	
659.6	65.40	
659.8	64.86	
660.0	64.25	
660.2	63.67	
660.4	63.07	
660.6	62.56	
660.8	62.11	
661.0	61.61	
661.2	61.03	
661.4	60.51	
661.6	60.02	
661.8	59.59	
662.0	59.19	
662.2	58.72	
662.4	58.23	
662.6	57.80	
662.8	57.34	
663.0	56.85	
663.2	56.36	
663.4	55.83	
663.6	55.39	
663.8	55.01	
664.0	54.62	
664.2	54.18	
664.4	53.74	
664.6	53.30	
664.8	52.93	
665.0	52.55	
665.2	52.20	
665.4	51.83	
665.6	51.47	
665.8	51.06	
666.0	50.63	
666.2	50.14	
666.4	49.68	
666.6	49.26	
666.8	48.82	
667.0	48.34	
667.2	47.82	
667.4	47.30	
667.6	46.83	
667.8	46.43	
668.0	46.04	
668.2	45.68	
668.4	45.27	
668.6	44.88	
668.8	44.49	
669.0	44.14	
669.2	43.79	
669.4	43.43	
669.6	43.08	
669.8	42.70	
670.0	42.28	
670.2	41.87	
670.4	41.49	
670.6	41.11	
670.8	40.80	
671.0	40.53	
671.2	40.29	
671.4	40.08	
671.6	39.86	
671.8	39.59	
672.0	39.29	
672.2	38.96	
672.4	38.64	
672.6	38.33	
672.8	37.97	
673.0	37.62	
673.2	37.27	
673.4	36.92	
673.6	36.64	
673.8	36.37	
674.0	36.06	
674.2	35.73	
674.4	35.38	
674.6	35.00	
674.8	34.68	
675.0	34.40	
675.2	34.13	
675.4	33.86	
675.6	33.60	
675.8	33.29	
676.0	33.03	
676.2	32.75	
676.4	32.49	
676.6	32.26	
676.8	32.08	
677.0	31.87	
677.2	31.64	
677.4	31.29	
677.6	30.95	
677.8	30.65	
678.0	30.42	
678.2	30.20	
678.4	29.94	
678.6	29.68	
678.8	29.44	
679.0	29.23	
679.2	28.98	
679.4	28.70	
679.6	28.40	
679.8	28.15	
680.0	27.97	
680.2	27.80	
680.4	27.59	
680.6	27.35	
680.8	27.10	
681.0	26.91	
681.2	26.75	
681.4	26.55	
681.6	26.33	
681.8	26.12	
682.0	25.94	
682.2	25.79	
682.4	25.62	
682.6	25.43	
682.8	25.22	
683.0	24.99	
683.2	24.78	
683.4	24.60	
683.6	24.38	
683.8	24.21	
684.0	24.03	
684.2	23.82	
684.4	23.62	
684.6	23.46	
684.8	23.29	
685.0	23.18	
685.2	23.06	
685.4	22.90	
685.6	22.69	
685.8	22.44	
686.0	22.16	
686.2	21.92	
686.4	21.73	
686.6	21.58	
686.8	21.44	
687.0	21.28	
687.2	21.11	
687.4	20.96	
687.6	20.79	
687.8	20.62	
688.0	20.44	
688.2	20.30	
688.4	20.19	
688.6	20.09	
688.8	19.98	
689.0	19.81	
689.2	19.61	
689.4	19.44	
689.6	19.25	
689.8	19.07	
690.0	18.92	
690.2	18.75	
690.4	18.60	
690.6	18.45	
690.8	18.27	
691.0	18.12	
691.2	18.03	
691.4	17.92	
691.6	17.84	
691.8	17.76	
692.0	17.68	
692.2	17.58	
692.4	17.48	
692.6	17.34	
692.8	17.17	
693.0	17.00	
693.2	16.87	
693.4	16.75	
693.6	16.65	
693.8	16.52	
694.0	16.39	
694.2	16.25	
694.4	16.16	
694.6	16.07	
694.8	15.96	
695.0	15.81	
695.2	15.67	
695.4	15.51	
695.6	15.38	
695.8	15.29	
696.0	15.21	
696.2	15.15	
696.4	15.11	
696.6	15.07	
696.8	15.02	
697.0	14.95	
697.2	14.85	
697.4	14.74	
697.6	14.67	
697.8	14.64	
698.0	14.62	
698.2	14.56	
698.4	14.46	
698.6	14.34	
698.8	14.22	
699.0	14.11	
699.2	14.01	
699.4	13.91	
699.6	13.82	
699.8	13.73	
700.0	13.67	
		
