
nm	Data	
545.2	2406	
545.4	2401	
545.6	2396	
545.8	2390	
546.0	2385	
546.2	2379	
546.4	2374	
546.6	2368	
546.8	2362	
547.0	2355	
547.2	2349	
547.4	2344	
547.6	2338	
547.8	2333	
548.0	2327	
548.2	2322	
548.4	2316	
548.6	2311	
548.8	2305	
549.0	2299	
549.2	2293	
549.4	2287	
549.6	2281	
549.8	2275	
550.0	2268	
550.2	2261	
550.4	2254	
550.6	2247	
550.8	2241	
551.0	2235	
551.2	2228	
551.4	2222	
551.6	2216	
551.8	2210	
552.0	2204	
552.2	2197	
552.4	2190	
552.6	2184	
552.8	2178	
553.0	2171	
553.2	2165	
553.4	2159	
553.6	2152	
553.8	2146	
554.0	2140	
554.2	2133	
554.4	2127	
554.6	2120	
554.8	2114	
555.0	2107	
555.2	2100	
555.4	2093	
555.6	2087	
555.8	2081	
556.0	2075	
556.2	2068	
556.4	2061	
556.6	2055	
556.8	2049	
557.0	2042	
557.2	2036	
557.4	2029	
557.6	2023	
557.8	2017	
558.0	2010	
558.2	2003	
558.4	1996	
558.6	1989	
558.8	1982	
559.0	1975	
559.2	1968	
559.4	1961	
559.6	1954	
559.8	1948	
560.0	1941	
560.2	1934	
560.4	1928	
560.6	1921	
560.8	1914	
561.0	1908	
561.2	1901	
561.4	1894	
561.6	1886	
561.8	1879	
562.0	1872	
562.2	1864	
562.4	1857	
562.6	1850	
562.8	1843	
563.0	1836	
563.2	1829	
563.4	1822	
563.6	1815	
563.8	1807	
564.0	1800	
564.2	1793	
564.4	1787	
564.6	1780	
564.8	1774	
565.0	1767	
565.2	1760	
565.4	1754	
565.6	1747	
565.8	1740	
566.0	1733	
566.2	1725	
566.4	1718	
566.6	1711	
566.8	1705	
567.0	1698	
567.2	1692	
567.4	1685	
567.6	1677	
567.8	1670	
568.0	1663	
568.2	1657	
568.4	1651	
568.6	1645	
568.8	1639	
569.0	1632	
569.2	1625	
569.4	1618	
569.6	1611	
569.8	1604	
570.0	1597	
570.2	1590	
570.4	1583	
570.6	1576	
570.8	1568	
571.0	1561	
571.2	1554	
571.4	1547	
571.6	1540	
571.8	1533	
572.0	1527	
572.2	1520	
572.4	1513	
572.6	1505	
572.8	1499	
573.0	1492	
573.2	1486	
573.4	1479	
573.6	1473	
573.8	1466	
574.0	1459	
574.2	1452	
574.4	1446	
574.6	1439	
574.8	1432	
575.0	1425	
575.2	1418	
575.4	1412	
575.6	1405	
575.8	1399	
576.0	1393	
576.2	1387	
576.4	1381	
576.6	1374	
576.8	1368	
577.0	1362	
577.2	1355	
577.4	1349	
577.6	1343	
577.8	1337	
578.0	1331	
578.2	1325	
578.4	1319	
578.6	1313	
578.8	1306	
579.0	1300	
579.2	1294	
579.4	1288	
579.6	1281	
579.8	1275	
580.0	1269	
580.2	1263	
580.4	1256	
580.6	1249	
580.8	1243	
581.0	1236	
581.2	1229	
581.4	1222	
581.6	1216	
581.8	1209	
582.0	1203	
582.2	1197	
582.4	1191	
582.6	1185	
582.8	1179	
583.0	1172	
583.2	1166	
583.4	1160	
583.6	1154	
583.8	1148	
584.0	1142	
584.2	1136	
584.4	1130	
584.6	1124	
584.8	1119	
585.0	1113	
585.2	1106	
585.4	1100	
585.6	1093	
585.8	1087	
586.0	1081	
586.2	1075	
586.4	1070	
586.6	1064	
586.8	1058	
587.0	1052	
587.2	1046	
587.4	1040	
587.6	1035	
587.8	1029	
588.0	1023	
588.2	1017	
588.4	1011	
588.6	1005	
588.8	998.8	
589.0	993.2	
589.2	987.8	
589.4	982.3	
589.6	976.5	
589.8	970.7	
590.0	964.9	
590.2	959.2	
590.4	953.7	
590.6	948.4	
590.8	942.9	
591.0	937.6	
591.2	932.3	
591.4	926.8	
591.6	921.4	
591.8	916.0	
592.0	910.6	
592.2	905.4	
592.4	900.4	
592.6	895.6	
592.8	890.7	
593.0	885.6	
593.2	880.6	
593.4	875.4	
593.6	870.4	
593.8	865.2	
594.0	860.0	
594.2	854.8	
594.4	849.6	
594.6	844.4	
594.8	839.3	
595.0	834.2	
595.2	829.2	
595.4	824.4	
595.6	819.6	
595.8	814.9	
596.0	810.3	
596.2	805.4	
596.4	800.3	
596.6	795.0	
596.8	789.6	
597.0	784.3	
597.2	779.1	
597.4	774.2	
597.6	769.7	
597.8	765.4	
598.0	760.9	
598.2	756.3	
598.4	751.5	
598.6	746.8	
598.8	742.6	
599.0	738.3	
599.2	733.9	
599.4	729.2	
599.6	724.6	
599.8	719.8	
600.0	715.5	
600.2	711.0	
600.4	706.5	
600.6	701.7	
600.8	697.0	
601.0	692.4	
601.2	688.0	
601.4	683.9	
601.6	679.6	
601.8	675.4	
602.0	671.2	
602.2	667.0	
602.4	662.7	
602.6	658.7	
602.8	654.7	
603.0	650.8	
603.2	646.8	
603.4	642.9	
603.6	638.8	
603.8	634.8	
604.0	630.7	
604.2	626.5	
604.4	622.3	
604.6	618.3	
604.8	614.5	
605.0	610.5	
605.2	606.6	
605.4	602.6	
605.6	598.7	
605.8	595.0	
606.0	591.1	
606.2	587.0	
606.4	582.9	
606.6	578.9	
606.8	575.1	
607.0	571.4	
607.2	567.6	
607.4	563.9	
607.6	560.2	
607.8	556.5	
608.0	553.0	
608.2	549.1	
608.4	545.2	
608.6	541.4	
608.8	537.5	
609.0	533.9	
609.2	530.4	
609.4	526.7	
609.6	523.1	
609.8	519.1	
610.0	515.2	
610.2	511.5	
610.4	508.1	
610.6	504.9	
610.8	501.8	
611.0	498.5	
611.2	495.2	
611.4	491.7	
611.6	488.2	
611.8	484.6	
612.0	481.2	
612.2	478.0	
612.4	475.0	
612.6	471.9	
612.8	468.6	
613.0	465.0	
613.2	461.4	
613.4	458.0	
613.6	454.9	
613.8	451.9	
614.0	449.0	
614.2	446.0	
614.4	443.3	
614.6	440.6	
614.8	437.8	
615.0	435.0	
615.2	432.0	
615.4	428.7	
615.6	425.5	
615.8	422.3	
616.0	419.2	
616.2	416.1	
616.4	413.2	
616.6	410.4	
616.8	407.5	
617.0	404.7	
617.2	401.8	
617.4	398.7	
617.6	395.8	
617.8	392.9	
618.0	389.9	
618.2	387.0	
618.4	384.0	
618.6	381.2	
618.8	378.5	
619.0	375.9	
619.2	373.1	
619.4	370.4	
619.6	367.7	
